Date,Open,High,Low,Close,Volume,stock_long_name,stock_currency,stock_industry,stock_headquarter
2023-08-21 00:00:00-04:00,174.8396666437127,175.89826955702873,173.51141470421007,175.608642578125,46311900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-08-22 00:00:00-04:00,176.82703641390557,177.4462157919414,176.01810458422318,176.99681091308594,42084200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-08-23 00:00:00-04:00,178.28512852757362,181.311140788815,178.09537606916024,180.88169860839844,52722800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-08-24 00:00:00-04:00,180.43228271341783,180.86172486765338,175.7784104228949,176.14793395996094,54945800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-08-25 00:00:00-04:00,177.14662260147787,178.91428280658857,175.58867756165216,178.375,51449600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-08-28 00:00:00-04:00,179.85305211015677,180.35239426065775,178.31508499164747,179.9529266357422,43820700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-08-29 00:00:00-04:00,179.46356384927003,184.65671910906482,179.2638300390304,183.87774658203125,53003900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-08-30 00:00:00-04:00,184.69668071395498,187.60285574456978,184.4969468975517,187.40310668945312,60813900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-08-31 00:00:00-04:00,187.59285868271365,188.87117339097605,187.23333171859525,187.62281799316406,60794500,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-09-01 00:00:00-04:00,189.24069844642935,189.67012539208758,188.0322837067646,189.2107391357422,45732600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-09-05 00:00:00-04:00,188.03227905614673,189.73003932085322,187.36316240282707,189.45040893554688,45280000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-09-06 00:00:00-04:00,188.1521088872591,188.6015289961815,181.2312342653739,182.66934204101562,81755800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-09-07 00:00:00-04:00,174.94951193902594,177.97553944955692,173.3116702630629,177.32638549804688,112488800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-09-08 00:00:00-04:00,178.1153463772854,180.0028590457442,177.5560703832831,177.945556640625,65551300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-09-11 00:00:00-04:00,179.83308070318074,180.06277381446856,177.1066617213624,179.12400817871094,58953100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-09-12 00:00:00-04:00,179.25384418348852,179.8930015034427,174.58999049529427,176.0680389404297,90370200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-09-13 00:00:00-04:00,176.27775075918765,177.06671984713338,173.75108083613878,173.9807891845703,84267900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-09-14 00:00:00-04:00,173.77107284808233,175.86831602966527,173.35162725950843,175.5087890625,60895800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-09-15 00:00:00-04:00,176.24779117941324,176.26776913114006,173.59130267081284,174.77972412109375,109205100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-09-18 00:00:00-04:00,176.24779480310914,179.14398831455318,175.93820511918346,177.73583984375,67257600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-09-19 00:00:00-04:00,177.28643272359795,179.3936571053623,176.8969464747748,178.8343963623047,51826900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-09-20 00:00:00-04:00,179.02413825465166,179.46356177532846,175.16921633059533,175.2591094970703,58436200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-09-21 00:00:00-04:00,174.32035125748212,176.0680488190235,173.63125663788026,173.70115661621094,63047900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-09-22 00:00:00-04:00,174.4401755841381,176.84700827655132,173.82099622742402,174.5600128173828,56725400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-09-25 00:00:00-04:00,173.970796337573,176.73715602517788,173.92085907645927,175.84832763671875,46172700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-09-26 00:00:00-04:00,174.58998693847352,174.96947658906006,171.4341410685553,171.73374938964844,64588900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-09-27 00:00:00-04:00,172.3928704586823,172.8123160152803,168.8275756082431,170.20574951171875,66921800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-09-28 00:00:00-04:00,169.1171936994851,171.8036568728258,167.3994555047553,170.46542358398438,56294400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-09-29 00:00:00-04:00,171.79367303446756,172.8422945696302,170.1158755304648,170.9847412109375,51814200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-10-02 00:00:00-04:00,170.9947228250154,174.070672221388,170.70509585151785,173.52139282226562,52164500,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-10-03 00:00:00-04:00,172.0333568007432,173.40156469199417,170.59526416939897,172.1731719970703,49594600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-10-04 00:00:00-04:00,170.86489259858558,173.98079796540125,170.7450553594164,173.4315185546875,53020300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-10-05 00:00:00-04:00,173.56133385253202,175.21915341019456,172.45279369514475,174.67987060546875,48527900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-10-06 00:00:00-04:00,173.57133741586642,177.75582714406306,172.95214277673907,177.25648498535156,57224100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-10-09 00:00:00-04:00,176.5773617299011,178.8144199602329,175.56869611233793,178.75450134277344,42390800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-10-10 00:00:00-04:00,177.86567695915278,179.48354062178288,177.7158651734234,178.15528869628906,43698000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-10-11 00:00:00-04:00,177.96552989431072,179.6133680462608,177.36632848891165,179.5634307861328,47551100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-10-12 00:00:00-04:00,179.83308692837295,182.10008928866665,178.80442809283994,180.4722442626953,56743100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-10-13 00:00:00-04:00,181.1812956691862,181.6906191531753,177.90561253268353,178.61468505859375,51427100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-10-16 00:00:00-04:00,176.5174539474347,178.84439024678767,176.2777642241718,178.48486328125,52517000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-10-17 00:00:00-04:00,176.41757374851082,178.18524920880571,174.57001695507628,176.9169158935547,57549400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-10-18 00:00:00-04:00,175.34899014765352,177.34635873540847,174.87960731043407,175.608642578125,54764400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-10-19 00:00:00-04:00,175.80837998637364,177.6060147998771,174.95950746243676,175.22915649414062,59302900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-10-20 00:00:00-04:00,175.07933758477535,175.18919346443124,172.41285240263238,172.6525421142578,64189300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-10-23 00:00:00-04:00,170.685138104863,173.78105030495894,169.7064165147775,172.7723846435547,55980100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-10-24 00:00:00-04:00,172.82232098392808,173.44150037289924,171.22442001009617,173.21180725097656,43816600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-10-25 00:00:00-04:00,171.6538657387105,172.8323059213211,170.42547305366105,170.87489318847656,57157000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-10-26 00:00:00-04:00,170.1458425788756,171.1545234940036,165.45202932656696,166.67042541503906,70625300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-10-27 00:00:00-04:00,166.6903985036265,168.737704345899,166.6105019317798,167.99867248535156,58499100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-10-30 00:00:00-04:00,168.79761520936918,170.9447802387597,168.64780342952264,170.06593322753906,51131000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-10-31 00:00:00-04:00,169.12718875588266,170.67513719746998,167.67908436026187,170.54531860351562,44846000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-11-01 00:00:00-04:00,170.7750106172122,174.00075655092,169.8961635809227,173.74110412597656,56934900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-11-02 00:00:00-04:00,175.28907412436934,177.54609517602384,175.22915550404335,177.3363800048828,77334800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-11-03 00:00:00-04:00,174.01075448735614,176.58736175920453,173.1219260874277,176.41757202148438,79763700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-11-06 00:00:00-05:00,176.14794523268097,179.19392021761848,175.9781707269317,178.9941864013672,63841300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-11-07 00:00:00-05:00,178.94423894557977,182.19995939602362,178.7345237840102,181.58078002929688,70530000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-11-08 00:00:00-05:00,182.11008547723094,183.2086290475756,181.35107566780474,182.6493682861328,49340300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-11-09 00:00:00-05:00,182.71927755560236,183.87773970716447,181.57078152191718,182.1699981689453,53763500,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-11-10 00:00:00-05:00,183.97000122070312,186.57000732421875,183.52999877929688,186.39999389648438,66133400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-11-13 00:00:00-05:00,185.82000732421875,186.02999877929688,184.2100067138672,184.8000030517578,43627500,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-11-14 00:00:00-05:00,187.6999969482422,188.11000061035156,186.3000030517578,187.44000244140625,60108400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-11-15 00:00:00-05:00,187.85000610351562,189.5,187.77999877929688,188.00999450683594,53790500,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-11-16 00:00:00-05:00,189.57000732421875,190.9600067138672,188.64999389648438,189.7100067138672,54412900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-11-17 00:00:00-05:00,190.25,190.3800048828125,188.57000732421875,189.69000244140625,50922700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-11-20 00:00:00-05:00,189.88999938964844,191.91000366210938,189.8800048828125,191.4499969482422,46505100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-11-21 00:00:00-05:00,191.41000366210938,191.52000427246094,189.74000549316406,190.63999938964844,38134500,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-11-22 00:00:00-05:00,191.49000549316406,192.92999267578125,190.8300018310547,191.30999755859375,39617700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-11-24 00:00:00-05:00,190.8699951171875,190.89999389648438,189.25,189.97000122070312,24048300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
